Barão De Monte Alto,37,50,52,113,49
Barbacena,1368,1570,1787,2177,2249
Barra Longa,53,55,38,95,60
Barroso,226,196,219,407,274
Bela Vista De Minas,108,87,128,261,145
Belmiro Braga,65,53,62,101,98
Belo Horizonte,47283,58566,69536,72336,80494
Belo Oriente,207,243,270,394,371
Belo Vale,48,78,91,120,122
Berilo,63,80,53,95,67
Bertópolis,31,24,21,62,25
Berizal,18,16,18,65,26
Betim,5657,6754,7758,9721,10291
Bias Fortes,24,30,30,60,30
Bicas,221,206,233,331,254
Biquinhas,23,23,20,46,29
Boa Esperança,484,541,665,854,692
Bocaina De Minas,73,94,80,157,105
Bocaiúva,388,402,462,715,572
Bom Despacho,653,752,854,1125,1102
Bom Jardim De Minas,102,90,165,187,129
Bom Jesus Da Penha,32,28,38,66,45
Bom Jesus Do Amparo,64,69,69,106,73
Bom Jesus Do Galho,90,93,140,277,175
Bom Repouso,61,73,95,173,102
Bom Sucesso,124,159,169,282,234
Bonfim,50,62,77,156,101
Bonfinópolis De Minas,64,59,63,131,104
Bonito De Minas,39,32,25,77,58
Borda Da Mata,204,238,260,331,236
Botelhos,200,239,266,341,311
Botumirim,34,36,43,106,44
Brasilândia De Minas,97,148,145,275,209
Brasília De Minas,208,238,210,407,300
Brás Pires,20,23,30,62,36
Braúnas,27,25,35,83,34
Brazópolis,145,155,202,291,245
Brumadinho,520,558,712,1008,878
Bueno Brandão,98,120,146,170,131
Buenópolis,70,78,83,206,141
Bugre,19,17,21,91,48
Buritis,332,282,356,487,527
Buritizeiro,141,181,180,387,276
Cabeceira Grande,59,51,55,139,101
Cabo Verde,103,120,97,210,182
Cachoeira Da Prata,53,44,78,134,82
Cachoeira De Minas,92,119,149,193,170
Cachoeira Dourada,59,41,21,57,45
Caetanópolis,120,122,155,274,197
Caeté,540,642,635,813,697
Caiana,48,40,41,82,55
Cajuri,32,35,46,85,64
Caldas,139,171,179,324,256
Camacho,14,21,24,64,51
Camanducaia,292,333,453,534,489
Cambuí,507,470,522,580,608
Cambuquira,149,168,164,334,213
Campanário,33,32,23,72,40
Campanha,202,225,234,368,309
Campestre,222,216,219,361,281
Campina Verde,198,184,232,365,354
Campo Azul,16,24,6,49,16
Campo Belo,603,665,725,932,971
Campo Do Meio,158,163,173,393,357
Campo Florido,112,86,83,119,109
Campos Altos,152,169,189,279,188
Campos Gerais,227,197,236,391,332
Canaã,28,28,16,79,36
Canápolis,98,95,111,158,170
Cana Verde,51,62,58,124,90
Candeias,92,78,133,182,142
Cantagalo,29,32,35,113,42
Caparaó,26,29,44,118,63
Capela Nova,51,38,40,96,47
Capelinha,392,541,517,686,604
Capetinga,54,46,46,111,71
Capim Branco,162,173,210,299,272
Capinópolis,133,171,194,249,241
Capitão Andrade,61,48,64,112,91
Capitão Enéas,121,82,88,233,172
Capitólio,213,221,326,338,327
Caputira,57,52,71,158,87
Caraí,49,51,68,147,100
Caranaíba,30,27,15,62,32
Carandaí,260,292,325,370,351
Carangola,363,467,479,641,534
Caratinga,1178,1377,1576,1997,1831
Carbonita,75,70,86,151,107
Careaçu,85,83,84,175,89
Carlos Chagas,157,164,178,297,187
Carmésia,23,18,37,78,50
Carmo Da Cachoeira,119,157,157,259,166
Carmo Da Mata,118,150,129,201,194
Carmo De Minas,147,154,190,280,232
Carmo Do Cajuru,379,371,395,447,570
Carmo Do Paranaíba,368,436,413,494,430
Carmo Do Rio Claro,253,243,326,453,380
Carmópolis De Minas,272,279,298,379,300
Carneirinho,54,75,73,138,100
Carrancas,60,69,71,105,75
Carvalhópolis,53,51,50,79,51
Carvalhos,32,32,40,75,86
Casa Grande,13,11,18,45,35
Cascalho Rico,22,22,26,64,34
Cássia,253,206,283,342,302
Conceição Da Barra De Minas,24,23,36,87,43
Cataguases,820,961,935,1292,1166
Catas Altas,105,89,82,159,115
Catas Altas Da Noruega,18,13,21,73,52
Catuji,47,51,52,161,73
Catuti,27,8,21,65,35
Caxambu,372,388,370,484,424
Cedro Do Abaeté,5,14,5,30,19
Central De Minas,51,42,68,118,88
Centralina,73,79,122,148,110
Chácara,43,55,59,141,86
Chalé,23,35,34,97,46
Chapada Do Norte,55,43,50,99,83
Chapada Gaúcha,99,102,74,158,119
Chiador,51,45,52,122,49
Cipotânea,50,13,26,83,42
Claraval,17,30,29,79,48
Claro Dos Poções,36,48,29,111,54
Cláudio,479,519,544,741,723
Coimbra,86,99,123,166,166
Coluna,36,37,47,109,82
Comendador Gomes,26,35,25,76,35
Comercinho,38,38,48,98,36
Conceição Da Aparecida,76,91,105,179,105
Conceição Das Pedras,8,20,13,63,29
Conceição Das Alagoas,168,230,261,285,291
Conceição De Ipanema,15,20,17,81,37
Conceição Do Mato Dentro,186,198,218,350,314
Conceição Do Pará,59,74,106,211,192
Conceição Do Rio Verde,135,162,146,284,162
Conceição Dos Ouros,122,155,183,210,215
Cônego Marinho,25,30,12,76,37
Confins,153,173,225,299,230
Congonhal,130,165,170,233,226
Congonhas,535,642,784,1039,932
Congonhas Do Norte,31,30,35,89,56
Conquista,52,45,60,121,64
Conselheiro Lafaiete,1573,1806,2242,2676,2669
Conselheiro Pena,205,238,305,426,360
Consolação,13,6,13,38,22
Contagem,9695,11633,13881,16731,17818
Coqueiral,105,85,140,181,126
Coração De Jesus,117,177,135,258,160
Cordisburgo,63,67,88,182,114
Cordislândia,39,33,34,102,61
Corinto,284,297,361,461,392
Coroaci,110,85,105,162,145
Coromandel,313,280,333,512,354
Coronel Fabriciano,1475,1791,2079,2483,2369
Coronel Murta,26,37,56,131,70
Coronel Pacheco,28,33,36,135,34
Coronel Xavier Chaves,26,56,46,70,65
Córrego Danta,26,34,38,78,41
Córrego Do Bom Jesus,44,38,33,94,68
Córrego Fundo,121,132,122,150,143
Córrego Novo,29,23,32,93,47
Couto De Magalhães De Minas,53,73,53,126,96
Crisólita,26,15,21,77,40
Cristais,79,130,132,160,146
Cristália,19,26,13,47,34
Cristiano Otoni,65,70,83,122,96
Cristina,124,164,129,242,191
Crucilândia,61,59,69,139,84
Cruzeiro Da Fortaleza,46,28,60,82,65
Cruzília,264,274,305,345,297
Cuparaque,36,35,30,101,75
Curral De Dentro,47,42,46,99,60
Curvelo,908,1077,1249,1453,1556
Datas,43,38,48,133,119
Delfim Moreira,83,71,94,194,119
Delfinópolis,61,81,81,166,129
Delta,84,72,83,146,120
Descoberto,44,37,62,120,65
Desterro De Entre Rios,40,66,65,145,67
Desterro Do Melo,34,52,32,75,56
Diamantina,631,722,815,1066,1113
Diogo De Vasconcelos,17,15,20,72,22
Dionísio,51,61,62,160,68
Divinésia,60,62,76,126,83
Divino,186,177,213,337,315
Divino Das Laranjeiras,22,32,37,88,48
Divinolândia De Minas,82,80,70,150,98
Divinópolis,4384,5140,5754,6582,7162
Divisa Alegre,69,57,75,129,96
Divisa Nova,72,67,67,137,70
Divisópolis,63,37,57,104,103
Dom Bosco,43,24,27,68,46
Dom Cavati,65,67,95,143,108
Dom Joaquim,28,32,42,88,47
Dom Silvério,46,34,47,128,77
Dom Viçoso,27,43,44,88,46
Dona Eusébia,62,78,94,136,102
Dores De Campos,178,164,191,240,207
Dores De Guanhães,31,26,44,96,42
Dores Do Indaiá,189,186,237,346,356
Dores Do Turvo,39,33,74,104,51
Doresópolis,17,19,17,52,27
Douradoquara,13,21,18,34,36
Durandé,39,36,37,89,61
Elói Mendes,260,319,369,525,438
Engenheiro Caldas,105,135,125,199,154
Engenheiro Navarro,41,27,37,128,72
Entre Folhas,40,48,41,109,63
Entre Rios De Minas,121,146,185,312,244
Ervália,153,164,208,264,247
Esmeraldas,749,940,1050,1633,1322
Espera Feliz,235,288,334,403,477
Espinosa,118,210,230,354,261
Espírito Santo Do Dourado,44,51,63,91,57
Estiva,113,117,119,159,159
Estrela Dalva,26,33,17,63,25
Estrela Do Indaiá,33,29,33,65,49
Estrela Do Sul,46,71,61,94,63
Eugenópolis,98,118,112,176,161
Ewbank Da Câmara,71,60,46,118,99
Extrema,576,720,929,1093,1303
Fama,26,40,39,74,53
Faria Lemos,40,42,52,78,39
Felício Dos Santos,28,35,42,112,42
São Gonçalo Do Rio Preto,27,26,36,71,57
Felisburgo,35,44,42,108,40
Felixlândia,160,138,150,253,213
Fernandes Tourinho,28,27,18,65,34
Ferros,44,42,50,151,62
Fervedouro,70,79,96,154,112
Florestal,85,108,128,180,133
Formiga,1320,1417,1615,1661,1729
Formoso,60,34,47,119,71
Fortaleza De Minas,37,43,35,75,40
Fortuna De Minas,99,66,82,128,96
Francisco Badaró,31,42,43,108,49
Francisco Dumont,27,36,22,98,49
Francisco Sá,151,185,178,331,187
Franciscópolis,20,18,15,73,34
Frei Gaspar,26,21,24,84,34
Frei Inocêncio,78,95,142,281,132
Frei Lagonegro,15,13,13,63,20
Fronteira,171,190,203,281,236
Fronteira Dos Vales,17,24,26,73,25
Fruta De Leite,26,24,18,67,45
Frutal,686,856,887,1126,1058
Funilândia,58,72,79,158,92
Galiléia,53,50,62,141,77
Gameleiras,20,11,16,58,29
Glaucilândia,9,22,29,71,21
Goiabeira,48,48,44,109,71
Goianá,55,51,63,156,126
Gonçalves,61,78,90,180,117
Gonzaga,42,41,33,97,80
Gouveia,111,99,158,199,165
Governador Valadares,3798,4918,5726,6686,6528
Grão Mogol,81,86,99,188,126
Grupiara,18,13,17,32,18
Guanhães,286,409,470,584,548
Guapé,172,157,199,244,218
Guaraciaba,67,64,63,218,184
Guaraciama,30,20,19,89,44
Guaranésia,255,182,235,353,272
Guarani,114,122,118,231,148
Guarará,60,43,63,128,55
Guarda-Mor,47,35,60,129,78
Guaxupé,540,639,681,1072,1007
Guidoval,104,101,109,185,144
Guimarânia,87,83,103,168,108
Guiricema,69,53,71,124,91
Gurinhatã,39,40,45,77,42
Heliodora,61,53,65,154,75
Iapu,97,101,117,180,133
Ibertioga,41,42,32,113,83
Ibiá,231,204,216,344,315
Ibiaí,31,40,40,125,65
Ibiracatu,17,19,13,84,26
Ibiraci,80,108,101,192,128
Ibirité,1932,2235,2872,3737,3645
Ibitiúra De Minas,35,28,56,75,57
Ibituruna,29,36,37,59,33
Icaraí De Minas,39,41,39,80,62
Igarapé,529,664,809,1224,1059
Igaratinga,126,113,153,234,178
Iguatama,89,92,106,151,112
Ijaci,72,78,119,234,127
Ilicínea,107,103,124,243,167
Imbé De Minas,28,29,54,120,77
Inconfidentes,123,100,100,160,124
Indaiabira,26,29,32,75,57
Indianópolis,50,50,80,150,112
Ingaí,26,22,30,67,27
Inhapim,187,268,245,328,312
Inhaúma,55,55,66,145,111
Inimutaba,57,71,83,171,146
Ipaba,131,179,184,267,243
Ipanema,208,223,257,305,348
Ipatinga,4116,4771,5145,5514,6056
Ipiaçu,29,32,42,73,58
Ipuiúna,66,81,82,160,123
Iraí De Minas,63,69,62,107,95
Itabira,1330,1509,1677,2041,1802
Itabirinha,76,90,110,145,133
Itabirito,581,687,836,1078,996
Itacambira,21,7,11,92,26
Itacarambi,104,93,129,256,138
Itaguara,272,252,305,367,322
Itaipé,42,52,72,162,106
Itajubá,1472,1699,1769,2177,2055
Itamarandiba,225,210,283,385,400
Itamarati De Minas,66,77,74,120,83
Itambacuri,158,163,184,338,208
Itambé Do Mato Dentro,12,15,22,53,23
Itamogi,92,96,111,158,147
Itamonte,198,231,240,345,375
Itanhandu,240,251,234,378,293
Itanhomi,74,110,124,227,188
Itaobim,232,232,227,374,298
Itapagipe,114,111,141,197,209
Itapecerica,279,316,395,574,727
Itapeva,127,139,177,261,255
Itatiaiuçu,121,115,151,266,225
Itaú De Minas,140,177,198,306,246
Itaúna,1096,1280,1434,1996,2035
Itaverava,67,32,37,109,83
Itinga,72,102,89,146,100
Itueta,48,72,61,83,78
Ituiutaba,984,1174,1448,1734,1641
Itumirim,63,67,61,134,124
Iturama,360,456,485,646,619
Itutinga,49,47,60,107,55
Jaboticatubas,181,257,308,433,384
Jacinto,54,59,69,146,85
Jacuí,42,70,82,121,87
Jacutinga,449,456,513,612,655
Jaguaraçu,26,34,33,97,46
Jaíba,189,240,305,482,402
Jampruca,23,20,19,74,22
Janaúba,642,738,782,1155,1051
Januária,395,411,511,742,613
Japaraíba,50,40,63,116,61
Japonvar,50,33,45,117,49
Jeceaba,51,42,28,126,60
Jenipapo De Minas,75,102,120,114,56
Jequeri,85,89,96,168,127
Jequitaí,25,43,50,128,64
Jequitibá,64,70,77,184,96
Jequitinhonha,163,161,152,336,236
Jesuânia,51,62,93,118,87
Joaíma,79,73,98,176,102
Joanésia,38,36,27,170,47
João Monlevade,999,1221,1400,1748,1669
João Pinheiro,457,553,562,759,703
Joaquim Felício,26,31,21,89,67
Jordânia,55,50,87,128,71
José Gonçalves De Minas,20,19,24,81,42
José Raydan,28,39,40,111,49
Josenópolis,18,9,11,69,25
Nova União,69,65,78,117,83
Juatuba,312,403,506,676,704
Juiz De Fora,7943,9423,11303,12011,14457
Juramento,11,15,17,87,33
Juruaia,152,160,165,262,282
Juvenília,25,20,18,70,36
Ladainha,58,56,81,163,75
Lagamar,61,51,51,120,88
Lagoa Da Prata,891,931,1080,1234,1341
Lagoa Dos Patos,19,29,32,75,25
Lagoa Dourada,88,102,117,174,146
Lagoa Formosa,119,151,181,227,242
Lagoa Grande,80,79,109,153,117
Lagoa Santa,1015,1186,1398,1815,1964
Lajinha,139,159,185,273,276
Lambari,289,331,365,573,389
Lamim,22,19,16,63,43
Laranjal,79,81,97,142,100
Lassance,58,72,62,129,64
Lavras,1187,1381,1752,2138,2319
Leandro Ferreira,32,39,27,149,69
Leme Do Prado,28,39,56,113,62
Leopoldina,609,717,760,1082,949
Liberdade,61,53,73,122,80
Lima Duarte,303,376,383,491,382
Limeira Do Oeste,73,80,84,126,104
Lontra,51,44,56,123,68
Luisburgo,26,35,51,125,55
Luislândia,31,25,20,96,28
Luminárias,82,69,97,155,93
Luz,236,323,307,375,357
Machacalis,61,46,66,120,56
Machado,485,562,638,805,862
Madre De Deus De Minas,63,66,66,121,84
Malacacheta,112,131,177,318,229
Mamonas,33,24,18,51,60
Manga,118,107,136,271,198
Manhuaçu,972,1284,1298,1641,1675
Manhumirim,275,301,344,444,328
Mantena,297,308,352,519,498
Maravilhas,60,79,85,184,152
Mar De Espanha,132,175,202,314,249
Maria Da Fé,169,168,225,344,204
Mariana,639,826,816,999,949
Marilac,42,39,39,109,36
Mário Campos,180,230,253,445,296
Maripá De Minas,58,47,58,97,80
Marliéria,64,99,80,183,123
Marmelópolis,53,38,28,80,44
Martinho Campos,197,215,272,382,335
Martins Soares,82,67,78,134,137
Mata Verde,51,67,53,109,77
Materlândia,20,13,21,108,41
Mateus Leme,385,406,507,801,651
Matias Barbosa,189,224,248,370,329
Matias Cardoso,40,28,59,111,70
Matipó,199,131,131,261,244
Mato Verde,63,71,96,157,121
Matozinhos,529,606,687,947,812
Matutina,29,53,61,90,86
Medeiros,44,34,36,74,46
Medina,145,175,199,314,187
Mendes Pimentel,45,45,55,98,82
Mercês,89,88,135,200,193
Mesquita,23,47,53,117,49
Minas Novas,151,140,146,250,217
Minduri,41,47,33,91,71
Mirabela,69,102,102,195,129
Miradouro,80,65,97,161,111
Miraí,173,142,143,218,207
Miravânia,17,19,9,53,14
Moeda,41,50,55,150,104
Moema,80,116,131,206,127
Monjolos,11,15,14,61,13
Monsenhor Paulo,98,100,138,184,150
Montalvânia,61,50,57,152,105
Monte Alegre De Minas,177,202,233,330,281
Monte Azul,119,130,135,244,182
Monte Belo,105,126,141,274,182
Monte Carmelo,750,848,813,912,916
Monte Formoso,20,16,30,70,26
Monte Santo De Minas,180,180,196,360,275
Montes Claros,4666,6109,7497,8550,9673
Monte Sião,387,413,474,561,552
Montezuma,29,32,31,82,40
Morada Nova De Minas,98,114,95,193,146
Morro Da Garça,31,17,15,57,24
Morro Do Pilar,40,49,57,114,59
Munhoz,61,63,82,116,98
Muriaé,1554,1854,1916,2258,2439
Mutum,155,197,205,292,267
Muzambinho,254,256,308,466,306
Nacip Raydan,8,20,22,58,25
Nanuque,483,508,575,752,573
Naque,59,67,88,140,115
Natalândia,30,33,18,105,30
Natércia,38,38,41,113,46
Nazareno,81,64,78,172,112
Nepomuceno,268,243,287,497,368
Ninheira,69,47,63,93,49
Nova Belém,17,20,17,63,10
Nova Era,141,159,209,346,219
Nova Lima,1816,2085,2474,2678,2974
Nova Módica,22,13,17,64,38
Nova Ponte,147,180,185,294,273
Nova Porteirinha,41,39,45,124,63
Nova Resende,141,148,154,264,199
Nova Serrana,1986,2613,3633,4843,5260
Novo Cruzeiro,202,177,214,282,187
Novo Oriente De Minas,61,65,80,153,84
Novorizonte,29,32,34,65,65
Olaria,37,28,17,70,35
Olhos-D'Água,38,43,51,95,47
Olímpio Noronha,25,35,44,99,54
Oliveira,440,501,553,662,634
Oliveira Fortes,24,18,14,55,39
Onça De Pitangui,29,24,23,84,51
Oratórios,46,43,54,112,68
Orizânia,57,61,45,115,87
Ouro Branco,533,549,682,821,837
Ouro Fino,406,488,520,709,638
Ouro Preto,871,998,1052,1366,1320
Ouro Verde De Minas,32,25,34,111,78
Padre Carvalho,16,24,20,89,43
Padre Paraíso,104,133,139,282,185
Paineiras,62,47,53,83,54
Pains,153,144,160,205,185
Pai Pedro,16,28,20,75,23
Paiva,27,28,16,56,22
Palma,72,75,65,118,93
Palmópolis,37,27,28,61,31
Papagaios,148,155,224,252,261
Paracatu,806,1041,1236,1717,1628
Pará De Minas,1124,1337,1521,2091,2093
Paraguaçu,229,331,415,494,486
Paraisópolis,221,197,267,374,296
Paraopeba,214,263,348,473,445
Passabém,14,10,22,50,9
Passa Quatro,208,269,261,409,323
Passa Tempo,106,97,142,202,169
Passa-Vinte,34,30,49,85,29
Passos,1484,1663,1975,2135,2092
Patis,19,8,15,79,33
Patos De Minas,2479,2711,3189,3759,3907
Patrocínio,828,831,1053,1308,1275
Patrocínio Do Muriaé,67,69,81,132,104
Paula Cândido,75,163,91,167,116
Paulistas,29,28,26,73,46
Pavão,38,43,52,98,81
Peçanha,115,85,119,200,102
Pedra Azul,164,156,166,284,188
Pedra Bonita,39,38,27,89,76
Pedra Do Anta,30,15,33,86,44
Pedra Do Indaiá,44,40,54,92,74
Pedra Dourada,50,44,56,85,67
Pedralva,72,107,100,221,128
Pedras De Maria Da Cruz,45,41,36,144,77
Pedrinópolis,19,28,29,53,43
Pedro Leopoldo,673,787,999,1272,1220
Pedro Teixeira,24,26,31,52,40
Pequeri,40,65,63,110,123
Pequi,39,44,40,104,69
Perdigão,495,1081,902,1047,1674
Perdizes,119,135,178,324,261
Perdões,336,375,399,492,587
Periquito,45,37,57,123,93
Pescador,23,13,11,82,20
Piau,18,24,25,68,31
Piedade De Caratinga,87,116,123,224,183
Piedade De Ponte Nova,28,32,36,89,40
Piedade Do Rio Grande,46,49,60,97,82
Piedade Dos Gerais,35,35,58,114,61
Pimenta,114,128,130,156,127
Pingo-D'Água,58,78,64,134,83
Pintópolis,32,28,34,93,43
Piracema,74,63,68,147,105
Pirajuba,51,58,53,79,63
Piranga,75,138,221,224,180
Piranguçu,62,65,66,133,101
Piranguinho,115,124,160,208,167
Pirapetinga,134,106,162,248,163
Pirapora,480,634,632,1139,875
Piraúba,112,132,131,221,154
Pitangui,360,423,517,681,586
Piumhi,431,576,586,708,739
Planura,82,91,111,229,143
Poço Fundo,110,137,192,224,232
Poços De Caldas,2199,2801,3521,4110,4476
Pocrane,28,49,48,98,78
Pompéu,454,574,622,674,681
Ponte Nova,957,999,1080,1162,1225
Ponto Chique,22,19,23,67,32
Ponto Dos Volantes,64,82,73,119,63
Porteirinha,381,296,381,495,335
Porto Firme,40,59,84,157,105
Poté,85,89,116,228,145
Pouso Alegre,2118,2463,2931,3523,3609
Pouso Alto,77,98,95,138,136
Prados,101,128,123,164,188
Prata,248,288,338,529,463
Pratápolis,119,103,138,202,133
Pratinha,20,16,18,72,40
Presidente Bernardes,25,25,45,82,60
Presidente Juscelino,23,19,26,63,26
Presidente Kubitschek,43,32,30,74,45
Presidente Olegário,152,142,193,275,278
Alto Jequitibá,57,82,74,171,78
Prudente De Morais,113,163,146,304,218
Quartel Geral,44,37,54,92,46
Queluzito,18,14,25,65,31
Raposos,130,138,223,343,232
Raul Soares,264,299,332,473,401
Recreio,140,141,152,244,167
Reduto,58,70,95,168,110
Resende Costa,147,137,143,254,269
Resplendor,151,149,184,297,247
Ressaquinha,39,49,56,145,69
Riachinho,47,31,46,130,95
Riacho Dos Machados,28,30,24,113,51
Ribeirão Das Neves,3220,4036,5091,6683,7053
Ribeirão Vermelho,46,41,80,143,50
Rio Acima,123,149,159,338,231
Rio Casca,177,219,230,300,275
Rio Doce,32,30,46,99,44
Rio Do Prado,22,33,16,49,26
Rio Espera,30,27,36,90,70
Rio Manso,54,76,67,145,81
Rio Novo,109,152,122,213,141
Rio Paranaíba,164,209,207,291,255
Rio Pardo De Minas,216,194,164,269,233
Rio Piracicaba,116,151,180,307,236
Rio Pomba,226,250,299,410,345
Rio Preto,50,66,70,145,66
Rio Vermelho,60,67,57,135,88
Ritápolis,44,46,57,152,94
Rochedo De Minas,43,48,49,94,103
Rodeiro,129,208,153,231,184
Romaria,48,29,18,66,37
Rosário Da Limeira,48,63,43,136,78
Rubelita,28,23,20,71,29
Rubim,41,35,49,102,57
Sabará,1414,1621,1948,2592,2387
Sabinópolis,108,122,133,232,139
Sacramento,214,246,306,465,318
Salinas,448,450,531,681,603
Salto Da Divisa,52,68,56,98,62
Santa Bárbara,332,405,406,613,501
Santa Bárbara Do Leste,67,60,84,140,95
Santa Bárbara Do Monte Verde,22,23,22,77,48
Santa Bárbara Do Tugúrio,35,39,37,104,54
Santa Cruz De Minas,97,142,140,247,182
Santa Cruz De Salinas,18,26,26,60,34
Santa Cruz Do Escalvado,35,43,42,111,97
Santa Efigênia De Minas,34,58,62,118,96
Santa Fé De Minas,14,13,21,64,49
Santa Helena De Minas,25,29,20,76,33
Santa Juliana,156,157,210,294,266
Santa Luzia,2558,3098,3727,4783,5054
Santa Margarida,112,93,78,178,134
Santa Maria De Itabira,90,101,109,182,108
Santa Maria Do Salto,34,19,38,77,46
Santa Maria Do Suaçuí,109,102,141,187,147
Santana Da Vargem,57,69,88,155,111
Santana De Cataguases,38,46,46,86,60
Santana De Pirapama,36,36,30,112,57
Santana Do Deserto,84,95,82,128,125
Santana Do Garambéu,35,28,27,62,40
Santana Do Jacaré,68,76,72,114,72
Santana Do Manhuaçu,50,71,85,139,80
Santana Do Paraíso,523,691,741,1056,965
Santana Do Riacho,106,137,177,261,167
Santana Dos Montes,34,33,38,62,63
Santa Rita De Caldas,86,98,94,162,125
Santa Rita De Jacutinga,81,74,48,100,82
Santa Rita De Minas,54,65,99,172,118
Santa Rita De Ibitipoca,25,38,34,64,43
Santa Rita Do Itueto,29,27,47,88,63
Santa Rita Do Sapucaí,596,643,741,954,907
Santa Rosa Da Serra,30,54,45,86,56
Santa Vitória,246,252,276,273,342
Santo Antônio Do Amparo,139,146,177,261,191
Santo Antônio Do Aventureiro,50,40,56,107,100
Santo Antônio Do Grama,41,53,55,124,68
Santo Antônio Do Itambé,23,26,21,83,32
Santo Antônio Do Jacinto,65,45,59,132,58
Santo Antônio Do Monte,358,455,474,589,521
Santo Antônio Do Retiro,15,17,16,69,26
Santo Antônio Do Rio Abaixo,13,13,15,62,22
Santo Hipólito,18,15,10,82,24
Santos Dumont,434,465,452,685,624
São Bento Abade,71,64,70,160,63
São Brás Do Suaçuí,35,35,45,134,60
São Domingos Das Dores,47,47,52,107,73
São Domingos Do Prata,189,157,218,442,309
São Félix De Minas,20,32,42,112,63
São Francisco,316,383,364,584,461
São Francisco De Paula,44,44,60,126,56
São Francisco De Sales,34,39,38,73,43
São Francisco Do Glória,36,52,49,108,69
São Geraldo,113,95,116,189,167
São Geraldo Da Piedade,16,13,19,89,30
São Geraldo Do Baixio,27,25,27,72,42
São Gonçalo Do Abaeté,48,57,56,128,90
São Gonçalo Do Pará,154,155,165,256,234
São Gonçalo Do Rio Abaixo,122,162,152,208,210
São Gonçalo Do Sapucaí,285,290,375,522,443
São Gotardo,571,686,682,953,943
São João Batista Do Glória,142,144,156,222,181
São João Da Lagoa,33,17,18,77,29
São João Da Mata,34,31,32,64,33
São João Da Ponte,84,110,105,220,142
São João Das Missões,19,21,49,101,68
São João Del Rei,1117,1317,1438,1823,1873
São João Do Manhuaçu,76,63,86,130,95
São João Do Manteninha,77,75,84,158,127
São João Do Oriente,72,81,83,145,108
São João Do Pacuí,10,13,19,83,35
São João Do Paraíso,118,184,167,242,224
São João Evangelista,174,180,246,421,276
São João Nepomuceno,429,500,547,644,605
São Joaquim De Bicas,300,387,515,789,715
São José Da Barra,129,138,175,208,163
São José Da Lapa,335,392,479,678,584
São José Da Safira,29,14,29,74,34
São José Da Varginha,32,45,37,102,65
São José Do Alegre,38,48,60,135,66
São José Do Divino,22,16,24,51,37
São José Do Goiabal,46,40,45,122,66
São José Do Jacuri,24,30,28,96,41
São José Do Mantimento,12,14,15,68,21
São Lourenço,957,1087,1155,1326,1316
São Miguel Do Anta,43,56,52,120,85
São Pedro Da União,37,45,44,97,68
São Pedro Dos Ferros,78,95,77,196,122
São Pedro Do Suaçuí,29,27,32,77,82
São Romão,34,29,34,138,62
São Roque De Minas,67,106,106,168,134
São Sebastião Da Bela Vista,54,76,53,117,73
São Sebastião Da Vargem Alegre,48,31,43,62,54
São Sebastião Do Anta,31,55,47,109,47
São Sebastião Do Maranhão,31,30,26,74,54
São Sebastião Do Oeste,101,122,77,158,137
São Sebastião Do Paraíso,861,1104,1132,1310,1338
São Sebastião Do Rio Preto,7,12,13,49,11
São Sebastião Do Rio Verde,12,39,41,87,35
São Tiago,169,172,205,259,197
São Tomás De Aquino,56,70,74,130,63
São Thomé Das Letras,138,123,165,282,224
São Vicente De Minas,108,103,93,182,129
Sapucaí-Mirim,62,89,120,210,158
Sardoá,42,35,59,146,66
Sarzedo,434,598,646,915,850
Setubinha,52,41,46,117,84
Sem-Peixe,12,12,18,52,21
Senador Amaral,50,42,60,109,73
Senador Cortes,17,12,14,58,23
Senador Firmino,64,79,74,155,118
Senador José Bento,10,14,14,38,18
Senador Modestino Gonçalves,28,15,28,90,39
Senhora De Oliveira,31,41,27,73,60
Senhora Do Porto,24,23,31,88,16
Senhora Dos Remédios,85,84,75,125,81
Sericita,25,43,36,82,61
Seritinga,20,21,28,54,34
Serra Azul De Minas,18,15,21,67,31
Serra Da Saudade,14,11,73,32,34
Serra Dos Aimorés,51,55,87,139,69
Serra Do Salitre,89,127,154,206,277
Serrania,56,87,85,121,96
Serranópolis De Minas,12,15,17,56,27
Serranos,16,20,13,69,32
Serro,206,230,232,350,320
Sete Lagoas,2847,3361,4164,4931,5294
Silveirânia,34,33,24,72,36
Silvianópolis,51,48,60,123,60
Simão Pereira,52,48,42,113,59
Simonésia,110,120,147,237,183
Sobrália,31,34,38,140,55
Soledade De Minas,74,92,127,159,165
Tabuleiro,32,32,32,102,49
Taiobeiras,366,405,501,662,544
Taparuba,20,16,27,71,36
Tapira,72,56,59,115,73
Tapiraí,9,9,7,49,12
Taquaraçu De Minas,33,30,40,112,67
Tarumirim,197,166,218,289,212
Teixeiras,106,142,145,234,200
Teófilo Otoni,1491,1696,2079,2577,2438
Timóteo,1166,1418,1549,1900,1846
Tiradentes,198,176,197,290,233
Tiros,86,97,93,117,105
Tocantins,252,241,273,379,311
Tocos Do Moji,18,25,27,63,33
Toledo,54,49,67,101,110
Tombos,127,118,129,211,146
Três Corações,837,967,1151,1491,1336
Três Marias,294,324,352,495,468
Três Pontas,516,716,763,960,984
Tumiritinga,32,39,55,116,78
Tupaciguara,284,313,328,471,393
Turmalina,191,213,273,410,335
Turvolândia,39,43,56,94,76
